,brightness
23678,86.08532665
23679,120.1984311
23680,139.8903678
23681,129.4444444
23682,116.876286
23683,151.6815844
23684,103.9675604
23685,85.97222222
23686,91.93971836
23687,126.6660237
23688,98.33185442
23689,0
23690,134.8175476
23691,76.95920139
23692,130.4702932
23693,65.72990612
23694,129.0215406
23695,137.2630851
23696,0
23697,158.5883488
23698,171.3052019
23699,137.2859439
23700,100.9247364
23701,173.4629951
23702,117.2810571
23703,112.9639596
23704,38.1722608
23705,0
23706,165.399177
23707,78.44955633
23708,97.65181327
23709,133.0396734
23710,0
23711,72.46704604
23712,105.9257652
23713,173.4988104
23714,170.3546168
23715,136.159465
23716,122.7424126
23717,114.2292631
23718,0
23719,84.75633359
23720,146.507491
23721,84.42785494
23722,120.6959877
23723,155.0685121
23724,167.4372749
23725,111.917374
23726,73.65097737
23727,110.1751222
23728,0
23729,129.6544174
23730,91.38904964
23731,153.8724923
23732,140.7704797
23733,113.1901042
23734,110.3600823
23735,77.82654964
23736,119.1294689
23737,140.9289802
23738,133.1266075
23739,72.78996271
23740,143.9080826
23741,125.5820795
23742,152.3235597
23743,142.1961484
23744,131.668885
23745,96.98141718
23746,100.4151235
23747,174.2557549
23748,79.546232
23749,93.48331404
23750,0
23751,141.7969715
23752,105.6608796
23753,218.3050412
23754,168.1109504
23755,144.2210327
23756,103.1791409
23757,0
23758,181.203125
23759,142.9591049
23760,142.7638889
23761,108.1716178
23762,125.0784787
23763,87.09294624
23764,108.2553691
23765,196.8117605
23766,156.7575874
23767,185.939847
23768,123.9937629
23769,130.9202675
23770,130.7092335
23771,125.7646283
23772,165.608957
23773,156.792374
23774,120.3964763
23775,0
23776,139.7185249
23777,134.9052212
23778,95.10776749
23779,159.9513246
23780,160.5624035
23781,139.6058385
23782,83.51044882
23783,154.9030028
23784,108.2681649
23785,88.47045396
23786,185.3583783
23787,117.7850759
23788,110.397698
23789,124.1712641
23790,0
23791,129.2805105
23792,171.8545846
23793,120.3691487
23794,146.8742927
23795,154.6735468
23796,95.5703125
23797,69.4454411
23798,118.6632266
23799,117.8664802
23800,114.201421
23801,0
23802,122.3380916
23803,0
23804,116.2657858
23805,104.3827803
23806,64.58735211
23807,110.609375
23808,89.58844522
23809,170.401106
23810,0
23811,90.9225823
23812,89.40792181
23813,117.9060249
23814,126.0922711
23815,75.59130658
23816,76.9772698
23817,0
23818,0
23819,125.3003472
23820,147.1104038
23821,77.74456662
23822,87.86069316
23823,73.14014275
23824,155.3256816
23825,146.6526813
23826,117.3802726
23827,134.3476402
23828,124.6833848
23829,122.5129887
23830,87.85185185
23831,170.3929077
23832,128.5739776
23833,158.0118313
23834,100.4506494
23835,132.6714249
23836,164.7606739
23837,121.9705826
23838,104.1540316
23839,127.1172518
23840,108.9299769
23841,0
23842,81.2348894
23843,132.7836291
23844,140.2624743
23845,123.3286716
23846,139.3586998
23847,85.11676955
23848,90.1488876
23849,166.3276749
23850,161.163323
23851,140.144258
23852,194.6462834
23853,136.457401
23854,174.1005658
23855,112.7824074
23856,196.2044753
23857,122.391686
23858,132.0310892
23859,198.8709169
23860,132.1980453
23861,110.8436857
23862,132.7013567
23863,140.2095229
23864,131.0927533
23865,173.3545203
23866,0
23867,158.2168853
23868,107.1777263
23869,0
23870,110.2313207
23871,136.0900527
23872,124.7580054
23873,109.3407279
23874,125.3496978
23875,158.3447788
23876,0
23877,94.36085391
23878,152.873296
23879,82.34751157
23880,177.3133681
23881,97.24421296
23882,0
23883,183.9831211
23884,168.1294689
23885,153.293017
23886,104.493795
23887,129.5692194
23888,108.0772569
23889,129.9278549
23890,156.4148663
23891,0
23892,110.0018969
23893,133.3682163
23894,135.2270448
23895,100.5711806
23896,157.9242541
23897,78.92621528
23898,102.4564686
23899,107.6893326
23900,135.6686278
23901,126.3985018
23902,104.1291152
23903,135.7876479
23904,73.16637731
23905,149.596322
23906,0
23907,139.2753987
23908,129.6195023
23909,91.03652263
23910,100.8513374
23911,102.4573045
23912,97.86046811
23913,169.7808642
23914,107.623714
23915,116.7366898
23916,167.6540638
23917,113.1672775
23918,128.5621463
23919,152.838606
23920,134.3413387
23921,87.64367927
23922,124.8201196
23923,109.578125
23924,138.1814879
23925,93.94103652
23926,157.7916345
23927,91.28311471
23928,115.8452932
23929,123.0279707
23930,106.043017
23931,87.15300283
23932,164.0042438
23933,157.7058578
23934,113.3207626
23935,158.7734697
23936,136.4947274
23937,130.1640947
23938,0
23939,126.9063465
23940,150.3670589
23941,106.4065394
23942,107.2881944
23943,94.70624357
23944,160.5148534
23945,76.88490226
23946,161.804366
23947,96.07937886
23948,136.511349
23949,103.4731224
23950,136.2456276
23951,119.7898341
23952,105.185153
23953,94.8123071
23954,150.3926183
23955,167.3823945
23956,149.8660622
23957,161.1046168
23958,101.9633809
23959,151.738233
23960,145.0270062
23961,0
23962,156.9536716
23963,154.2925669
23964,101.4476916
23965,0
23966,130.3212449
23967,180.0640432
23968,145.6359311
23969,111.587963
23970,122.4683963
23971,185.1042631
23972,125.7725694
23973,106.842689
23974,125.3121463
23975,113.5380658
23976,177.4929591
23977,95.99803884
23978,186.4252829
23979,137.1375707
23980,139.3778614
23981,165.8334619
23982,106.4881687
23983,136.5115741
23984,145.3025013
23985,116.29067
23986,0
23987,86.78813014
23988,119.029964
23989,169.2191037
23990,135.0713735
23991,178.476241
23992,137.5734311
23993,153.2815072
23994,0
23995,0
23996,85.23485725
23997,77.88676698
23998,146.7078511
23999,0
24000,115.9686214
24001,109.9230324
24002,112.5951646
24003,145.3814943
24004,110.8080633
24005,0
24006,59.54327418
24007,179.7641782
24008,0
24009,0
24010,177.3177405
24011,137.3418853
24012,107.9589442
24013,109.00299
24014,148.8633616
24015,98.74649563
24016,155.3367734
24017,118.7698367
24018,129.5281636
24019,101.015625
24020,140.483314
24021,0
24022,71.84924769
24023,95.88467721
24024,139.8303755
24025,117.9206211
24026,99.90936857
24027,95.24852109
24028,136.7417374
24029,93.6946695
24030,166.2201968
24031,151.7681006
24032,0
24033,0
24034,168.2201003
24035,0
24036,70.76279578
24037,163.586034
24038,161.167599
24039,122.4053176
24040,100.2036073
24041,112.8835198
24042,86.18389918
24043,87.95955504
24044,121.416731
24045,182.1705568
24046,128.5838799
24047,92.77041538
24048,105.0896669
24049,142.3949974
24050,166.1442258
24051,85.66332305
24052,109.9288516
24053,150.1086034
24054,130.4599408
24055,143.1108539
24056,91.61300797
24057,121.2830826
24058,126.8524949
24059,118.8502765
24060,106.1865033
24061,120.2016139
24062,84.83397634
24063,135.969393
24064,104.9883616
24065,93.6086034
24066,162.1064172
24067,106.5700874
24068,58.86300797
24069,117.4238683
24070,113.4029707
24071,115.5277135
24072,115.0383552
24073,159.5528549
24074,120.5276813
24075,0
24076,146.3835841
24077,96.88602752
24078,140.1144547
24079,94.42235725
24080,164.1606224
24081,141.9570152
24082,121.5568094
24083,0
24084,0
24085,96.59989069
24086,116.4241898
24087,122.0177148
24088,152.8601145
24089,78.60416667
24090,88.93106996
24091,138.9798097
24092,125.6621656
24093,132.8265496
24094,197.1434864
24095,103.9895833
24096,96.08863812
24097,142.6893647
24098,127.5806006
24099,144.9041924
24100,124.8543917
24101,176.1326196
24102,162.2713477
24103,160.1284079
24104,105.251061
24105,76.74035494
24106,0
24107,125.9579154
24108,120.0859375
24109,0
24110,95.59455376
24111,110.7419303
24112,122.8695023
24113,121.7976788
24114,94.80893133
24115,0
24116,139.6707819
24117,161.0782536
24118,0
24119,96.19508745
24120,100.9769483
24121,113.2718943
24122,170.8375129
24123,162.4800669
24124,104.049447
24125,120.0579668
24126,106.8574781
24127,151.9302341
24128,0
24129,144.8944187
24130,95.16927083
24131,103.1785301
24132,130.7228652
24133,127.6694316
24134,118.3659658
24135,108.4366962
24136,153.0433706
24137,92.68483153
24138,93.02099408
24139,117.6124293
24140,79.305009
24141,118.2938529
24142,87.38702418
24143,181.7026749
24144,156.0076839
24145,163.2774884
24146,0
24147,121.5929784
24148,0
24149,0
24150,117.8499871
24151,149.1686278
24152,0
24153,79.601884
24154,110.16866
24155,142.9863683
24156,0
24157,144.0302533
24158,165.804366
24159,138.7251157
24160,128.03768
24161,123.689429
24162,128.8266461
24163,166.3951903
24164,46.36905221
24165,123.9166988
24166,150.1862461
24167,114.8560957
24168,114.617509
24169,77.90107382
24170,188.1700424
24171,110.1621335
24172,98.18110211
24173,80.15361368
24174,121.6437114
24175,0
24176,166.571052
24177,112.3920396
24178,0
24179,111.626929
24180,120.9506494
24181,155.6498843
24182,66.63011188
24183,89.08757716
24184,167.0094522
24185,138.9248328
24186,142.1498521
24187,118.5658758
24188,86.32908951
24189,103.3972801
24190,94.16775977
24191,0
24192,61.96386317
24193,101.8602752
24194,0
24195,127.3044946
24196,0
24197,145.0083591
24198,0
24199,131.3146862
24200,134.9224859
24201,145.6908436
24202,0
24203,84.08764146
24204,0
24205,100.9757909
24206,124.7453382
24207,110.6476659
24208,93.36416538
24209,112.4327418
24210,108.7674254
24211,200.2590664
24212,69.0005787
24213,156.9263117
24214,108.1344522
24215,122.4891332
24216,0
24217,118.9939236
24218,134.8813979
24219,172.6440008
24220,0
24221,82.37326389
24222,192.6481803
24223,170.0726916
24224,147.6104681
24225,162.4994856
24226,0
24227,124.5390303
24228,127.7963284
24229,116.8734889
24230,140.0842657
24231,152.7164673
24232,127.1933192
24233,111.7881944
24234,146.4008166
24235,116.4059606
24236,162.4800669
24237,0
24238,157.0621142
24239,131.9077289
24240,101.2997042
24241,106.8283179
24242,126.0080376
24243,128.8422068
24244,120.5617605
24245,0
24246,95.36840921
24247,126.4618056
24248,146.1323302
24249,123.6166409
24250,121.4620949
24251,159.4052212
24252,0
24253,89.39740869
24254,126.2774884
24255,196.1705247
24256,150.2738233
24257,110.5440136
24258,106.3549704
24259,197.1933513
24260,137.9329347
24261,108.0713735
24262,136.0830118
24263,119.945409
24264,110.9232896
24265,69.37837577
24266,127.7143776
24267,63.27205504
24268,56.56790123
24269,115.3090921
24270,132.2424769
24271,157.6389532
24272,96.1722608
24273,157.1503022
24274,88.61902006
24275,179.5945216
24276,81.90901492
24277,156.5134066
24278,106.0924961
24279,114.9843107
24280,117.9405221
24281,125.2672004
24282,92.17074974
24283,129.8387346
24284,53.69566615
24285,102.8614648
24286,180.2080118
24287,108.204829
24288,153.2183963
24289,89.79658565
24290,96.5549447
24291,145.3162616
24292,140.6178305
24293,55.34889403
24294,0
24295,83.69836677
24296,119.0635288
24297,134.9196245
24298,149.4941487
24299,78.30738812
24300,124.6441615
24301,161.9793274
24302,0
24303,155.9250257
24304,124.1933835
24305,139.2150527
24306,125.8999164
24307,104.5641397
24308,101.35018
24309,84.07921811
24310,131.858314
24311,189.9250579
24312,145.5473573
24313,96.74299126
24314,117.9713542
24315,150.5725309
24316,128.0561021
24317,0
24318,192.0635288
24319,110.2029964
24320,112.5928176
24321,107.9557292
24322,99.67843364
24323,95.35596708
24324,73.49903549
24325,0
24326,73.02961034
24327,170.8044946
24328,124.9876543
24329,172.1538066
24330,40.4068287
24331,109.1411073
24332,173.8031443
24333,124.2001029
24334,155.8018904
24335,140.5636574
24336,0
24337,130.3701775
24338,105.9289802
24339,116.1033951
24340,89.76202418
24341,163.8599216
24342,122.960616
24343,172.4849859
24344,148.7675862
24345,142.8172261
24346,112.8790831
24347,178.791956
24348,0
24349,120.7879051
24350,110.4239969
24351,149.8468686
24352,119.981803
24353,126.9036137
24354,135.0358153
24355,87.1565072
24356,114.8038516
24357,184.5130208
24358,104.3804977
24359,89.42476852
24360,116.7259195
24361,179.7645319
24362,180.2202611
24363,168.1560571
24364,184.4855324
24365,0
24366,186.1622942
24367,113.4475309
24368,102.166731
24369,111.300733
24370,162.7300026
24371,92.89904835
24372,137.1621656
24373,115.043017
24374,104.8533629
24375,78.24829604
24376,120.5114133
24377,143.8993056
24378,125.9924769
24379,138.8646476
24380,111.9552469
24381,0
24382,81.79954347
24383,154.932581
24384,0
24385,124.7929848
24386,174.0517297
24387,133.765625
24388,145.864519
24389,0
24390,123.188786
24391,99.485018
24392,0
24393,145.6103074
24394,143.2689686
24395,0
24396,113.739519
24397,119.7291988
24398,63.49610983
24399,78.44945988
24400,165.1234246
24401,186.3658372
24402,126.7283951
24403,148.3375129
24404,121.9229038
24405,135.9536073
24406,120.0003858
24407,100.2099408
24408,166.9809992
24409,108.5610211
24410,0
24411,136.3039802
24412,115.6541602
24413,99.0148534
24414,115.2225437
24415,145.3983732
24416,0
24417,215.2897055
24418,163.1314943
24419,101.5342721
24420,111.4864326
24421,111.7616384
24422,120.5725309
24423,104.1516204
24424,126.6112719
24425,137.4026813
24426,82.37313529
24427,211.3648084
24428,87.91284079
24429,139.0577418
24430,168.6675347
24431,145.6278614
24432,147.1960841
24433,138.9956919
24434,100.2971322
24435,105.3834234
24436,179.972608
24437,120.971965
24438,118.9159594
24439,0
24440,84.76466049
24441,0
24442,129.7518326
24443,129.2059864
24444,0
24445,91.36969522
24446,0
24447,81.90306713
24448,120.4493956
24449,92.47845936
24450,171.2135417
24451,91.3831983
24452,118.3742927
24453,69.76331019
24454,92.31741898
24455,0
24456,150.5304462
24457,139.9037101
24458,151.8303112
24459,98.02607382
24460,105.1273148
24461,109.7321245
24462,164.4542181
24463,116.4950489
24464,0
24465,139.0603781
24466,137.1002765
24467,169.6378601
24468,145.8532022
24469,0
24470,80.94855967
24471,180.7842721
24472,198.5506366
24473,104.5464249
24474,127.4721579
24475,0
24476,99.43258102
24477,148.7337641
24478,67.01658951
24479,133.2257266
24480,140.9611626
24481,157.9210069
24482,177.5542374
24483,146.2479102
24484,129.0825939
24485,100.2152778
24486,149.9306842
24487,86.24321631
24488,181.1996528
24489,107.4108796
24490,166.591178
24491,0
24492,0
24493,161.6992027
24494,159.4647955
24495,152.7696438
24496,106.268615
24497,211.0158179
24498,97.96424897
24499,0
24500,94.37342464
24501,148.7474923
24502,133.5170075
24503,128.5190008
24504,140.948206
24505,188.3891782
24506,116.7494856
24507,132.0072981
24508,149.5131494
24509,89.92554012
24510,131.0206404
24511,169.5322467
24512,91.23668981
24513,0
24514,143.866223
24515,73.95142104
24516,132.6110468
24517,93.40274563
24518,118.4142233
24519,78.44611626
24520,181.5251093
24521,113.2287809
24522,134.8449717
24523,52.61811986
24524,158.6662809
24525,106.5508616
24526,75.47749486
24527,103.6243891
24528,121.742509
24529,89.84481096
24530,116.2128987
24531,97.47987397
24532,126.0238555
24533,145.1809414
24534,160.0575489
24535,140.3309864
24536,112.2730195
24537,73.80860983
24538,108.2146669
24539,0
24540,87.63490226
24541,0
24542,168.1222029
24543,116.7651427
24544,89.468107
24545,77.44868827
24546,0
24547,128.7680684
24548,150.6195988
24549,119.02183
24550,119.9399113
24551,127.6878537
24552,155.2791281
24553,109.0775463
24554,159.8435571
24555,121.2276878
24556,137.9185957
24557,102.2319959
24558,163.5182935
24559,161.7932099
24560,136.6470872
24561,175.8321116
24562,77.55317644
24563,179.9021026
24564,128.0902778
24565,104.6176376
24566,146.948206
24567,137.642972
24568,84.65223122
24569,147.9384645
24570,161.8123714
24571,120.4647312
24572,111.3973765
24573,96.77755273
24574,98.9765625
24575,88.30111883
24576,96.60172325
24577,172.6456083
24578,81.06362526
24579,109.5347865
24580,0
24581,122.1018197
24582,160.2088799
24583,99.34995499
24584,180.2301955
24585,110.0746206
24586,0
24587,156.4822531
24588,123.974955
24589,113.0747814
24590,0
24591,132.3058771
24592,138.7736304
24593,124.3127572
24594,114.1177662
24595,122.2754308
24596,0
24597,111.8279964
24598,122.5780285
24599,186.050508
24600,95.04504244
24601,0
24602,104.0164288
24603,110.5022184
24604,134.0668081
24605,160.3981803
24606,129.7072081
24607,0
24608,151.8660944
24609,105.9053819
24610,106.9725116
24611,119.3218879
24612,96.62239583
24613,137.3560314
24614,118.8631366
24615,157.7764918
24616,0
24617,155.2379758
24618,128.4434799
24619,112.356803
24620,142.2469779
24621,103.1336806
24622,0
24623,126.7184928
24624,143.7184606
24625,92.68451003
24626,113.0420203
24627,166.347383
24628,152.336034
24629,141.1608475
24630,161.9574974
24631,148.3301505
24632,133.1799447
24633,149.2971644
24634,120.7347287
24635,134.2695152
24636,115.2726337
24637,125.903903
24638,0
24639,138.4722222
24640,113.9551183
24641,172.3365805
24642,174.6521348
24643,159.654321
24644,0
24645,140.9836034
24646,97.97743056
24647,115.2096193
24648,139.1906829
24649,0
24650,105.5002894
24651,97.23630401
24652,0
24653,107.6952482
24654,131.9633809
24655,98.56455761
24656,78.12017747
24657,135.4092078
24658,109.2570409
24659,0
24660,159.9564686
24661,97.03510802
24662,141.586034
24663,102.2498392
24664,0
24665,136.7576196
24666,117.9041281
24667,152.944991
24668,147.7420589
24669,194.1628729
24670,0
24671,134.5480646
24672,135.1053562
24673,120.9488812
24674,94.62471065
24675,128.6703961
24676,99.7571052
24677,106.7469457
24678,138.9348637
24679,158.531668
24680,96.93132716
24681,116.8106031
24682,97.31545782
24683,88.26456404
24684,77.60390947
24685,135.6953447
24686,68.06298225
24687,0
24688,89.35844264
24689,0
24690,107.7493891
24691,169.4778807
24692,102.9744084
24693,112.4345743
24694,146.7569123
24695,85.43955761
24696,99.90190972
24697,96.24434156
24698,138.9037101
24699,184.8605003
24700,133.8950296
24701,113.6102431
24702,0
24703,139.6427469
24704,77.29298483
24705,131.1892683
24706,107.3308256
24707,120.7236047
24708,125.6672132
24709,101.5941037
